Customer ID,Customer ID,Age,Age Groups,Gender,Item Purchased,Category,Purchase Amount (USD),Location,Size,Color,Season,Review Rating,Subscription Status,Shipping Type,Discount Applied,Promo Code Used,Previous Purchases,Payment Method,Frequency of Purchases
2426,2427,70,Baby Boomer,Male,Jacket,Outerwear,42,Florida,M,Olive,Fall,4.6,No,Free Shipping,No,No,26,Debit Card,Every 3 Months
2427,2428,27,Millenials,Male,Jacket,Outerwear,26,Oregon,M,Purple,Spring,3.3,No,Standard,No,No,45,Cash,Quarterly
2428,2429,65,Baby Boomer,Male,T-shirt,Clothing,38,Idaho,M,Violet,Spring,4.4,No,Next Day Air,No,No,34,Debit Card,Annually
2429,2430,57,Gen X,Male,Sneakers,Footwear,57,Virginia,XL,Maroon,Summer,4.4,No,Standard,No,No,47,Credit Card,Fortnightly
2430,2431,20,Gen Z,Male,Jacket,Outerwear,100,North Dakota,XL,White,Summer,4.3,No,Express,No,No,42,Cash,Quarterly
2431,2432,34,Millenials,Male,Hoodie,Clothing,73,Alabama,S,Olive,Fall,3.4,No,Express,No,No,27,Bank Transfer,Every 3 Months
2432,2433,59,Gen X,Male,Jacket,Outerwear,66,Hawaii,M,Peach,Winter,2.8,No,Store Pickup,No,No,43,Venmo,Monthly
2433,2434,54,Gen X,Male,T-shirt,Clothing,73,Oregon,M,Blue,Spring,3.4,No,Standard,No,No,16,Cash,Bi-Weekly
2434,2435,36,Millenials,Male,Gloves,Accessories,45,Utah,M,Brown,Spring,5.0,No,Store Pickup,No,No,40,Credit Card,Monthly
2435,2436,21,Gen Z,Male,Sneakers,Footwear,27,Hawaii,S,Black,Fall,4.5,No,Free Shipping,No,No,29,Cash,Bi-Weekly
2436,2437,52,Gen X,Male,T-shirt,Clothing,24,Connecticut,M,Yellow,Fall,2.7,No,Store Pickup,No,No,38,Credit Card,Quarterly
2437,2438,43,Gen X,Male,Sneakers,Footwear,59,Wyoming,XL,Magenta,Winter,3.4,No,Store Pickup,No,No,34,Credit Card,Weekly
2438,2439,32,Millenials,Male,Jeans,Clothing,20,Delaware,S,Cyan,Winter,3.4,No,Express,No,No,30,Venmo,Weekly
2439,2440,55,Gen X,Male,Handbag,Accessories,44,Arkansas,M,Maroon,Summer,2.8,No,Standard,No,No,45,Bank Transfer,Annually
2440,2441,31,Millenials,Male,Socks,Clothing,90,Indiana,M,Red,Spring,4.7,No,Standard,No,No,47,Bank Transfer,Annually
2441,2442,45,Gen X,Male,Jewelry,Accessories,36,California,M,Black,Fall,4.7,No,Free Shipping,No,No,5,Credit Card,Monthly
2442,2443,53,Gen X,Male,Blouse,Clothing,95,Wyoming,L,Violet,Winter,4.7,No,Free Shipping,No,No,50,Debit Card,Bi-Weekly
2443,2444,24,Gen Z,Male,Backpack,Accessories,30,South Dakota,M,Green,Spring,3.4,No,2-Day Shipping,No,No,24,Bank Transfer,Bi-Weekly
2444,2445,47,Gen X,Male,Scarf,Accessories,65,West Virginia,S,Gold,Fall,3.7,No,Express,No,No,15,Debit Card,Bi-Weekly
2445,2446,63,Baby Boomer,Male,Scarf,Accessories,96,Tennessee,M,Brown,Summer,4.1,No,Store Pickup,No,No,50,Cash,Weekly
2446,2447,38,Millenials,Male,Shirt,Clothing,65,Alaska,L,Peach,Spring,2.9,No,2-Day Shipping,No,No,7,Credit Card,Monthly
2447,2448,59,Gen X,Male,Pants,Clothing,47,South Dakota,L,Peach,Fall,3.2,No,Store Pickup,No,No,10,Venmo,Fortnightly
2448,2449,54,Gen X,Male,Hat,Accessories,25,Tennessee,S,Violet,Fall,3.0,No,Free Shipping,No,No,38,PayPal,Bi-Weekly
2449,2450,26,Gen Z,Male,Coat,Outerwear,56,Alabama,S,Violet,Fall,4.1,No,Express,No,No,31,Venmo,Fortnightly
2450,2451,68,Baby Boomer,Male,T-shirt,Clothing,76,North Carolina,M,Magenta,Fall,4.5,No,Standard,No,No,7,Venmo,Quarterly
2451,2452,41,Millenials,Male,Socks,Clothing,60,Oklahoma,M,Purple,Fall,3.4,No,Store Pickup,No,No,27,Venmo,Monthly
2452,2453,68,Baby Boomer,Male,Shirt,Clothing,67,New York,L,Purple,Winter,4.1,No,Express,No,No,45,Bank Transfer,Every 3 Months
2453,2454,21,Gen Z,Male,Sweater,Clothing,95,Iowa,XL,Cyan,Spring,4.6,No,Store Pickup,No,No,13,Cash,Annually
2454,2455,32,Millenials,Male,Gloves,Accessories,72,Alaska,M,Magenta,Winter,4.6,No,Express,No,No,33,Venmo,Annually
2455,2456,20,Gen Z,Male,Belt,Accessories,98,Alaska,L,Lavender,Spring,3.4,No,Express,No,No,25,Cash,Every 3 Months
2456,2457,59,Gen X,Male,Jeans,Clothing,83,Nebraska,M,Green,Winter,3.3,No,2-Day Shipping,No,No,5,PayPal,Monthly
2457,2458,53,Gen X,Male,Handbag,Accessories,37,Delaware,M,Maroon,Fall,3.6,No,2-Day Shipping,No,No,23,Cash,Quarterly
2458,2459,66,Baby Boomer,Male,T-shirt,Clothing,85,Texas,L,Turquoise,Fall,4.6,No,Free Shipping,No,No,17,Bank Transfer,Weekly
2459,2460,47,Gen X,Male,Socks,Clothing,36,Missouri,L,Violet,Fall,4.3,No,2-Day Shipping,No,No,14,Cash,Weekly
2460,2461,58,Gen X,Male,Jeans,Clothing,36,Maine,S,Lavender,Winter,4.0,No,Store Pickup,No,No,28,Credit Card,Annually
2461,2462,28,Millenials,Male,Scarf,Accessories,86,Pennsylvania,L,Red,Summer,4.8,No,Next Day Air,No,No,19,Credit Card,Weekly
2462,2463,68,Baby Boomer,Male,Pants,Clothing,99,Missouri,XL,Orange,Spring,4.3,No,Standard,No,No,31,Bank Transfer,Bi-Weekly
2463,2464,60,Baby Boomer,Male,Blouse,Clothing,21,Mississippi,XL,Indigo,Summer,3.3,No,Standard,No,No,25,Cash,Bi-Weekly
2464,2465,47,Gen X,Male,Jacket,Outerwear,84,Hawaii,L,Teal,Winter,2.8,No,Express,No,No,4,Cash,Bi-Weekly
2465,2466,18,Gen Z,Male,Sandals,Footwear,63,Texas,M,Brown,Spring,4.4,No,Free Shipping,No,No,20,Bank Transfer,Weekly
2466,2467,32,Millenials,Male,Shorts,Clothing,84,South Dakota,S,Pink,Summer,3.7,No,Express,No,No,37,Cash,Annually
2467,2468,27,Millenials,Male,Shorts,Clothing,72,New Jersey,M,Lavender,Spring,3.6,No,Express,No,No,28,Credit Card,Annually
2468,2469,65,Baby Boomer,Male,Skirt,Clothing,21,Connecticut,L,Cyan,Winter,3.7,No,2-Day Shipping,No,No,6,Venmo,Weekly
2469,2470,68,Baby Boomer,Male,Sandals,Footwear,92,Maryland,M,Yellow,Fall,5.0,No,Standard,No,No,27,PayPal,Annually
2470,2471,55,Gen X,Male,Blouse,Clothing,72,Arizona,XL,Pink,Fall,2.7,No,Next Day Air,No,No,29,Credit Card,Fortnightly
2471,2472,30,Millenials,Male,Sandals,Footwear,83,Oklahoma,M,Gray,Spring,4.3,No,Store Pickup,No,No,1,Cash,Annually
2472,2473,24,Gen Z,Male,Shirt,Clothing,73,Utah,M,Peach,Summer,4.1,No,Standard,No,No,31,Credit Card,Annually
2473,2474,57,Gen X,Male,Socks,Clothing,98,Arkansas,M,Red,Winter,2.6,No,Next Day Air,No,No,28,Cash,Quarterly
2474,2475,23,Gen Z,Male,T-shirt,Clothing,76,North Carolina,M,Olive,Fall,3.2,No,Store Pickup,No,No,19,Bank Transfer,Quarterly
2475,2476,69,Baby Boomer,Male,Dress,Clothing,43,California,S,Lavender,Summer,3.5,No,Next Day Air,No,No,36,Venmo,Monthly
2476,2477,60,Baby Boomer,Male,Hat,Accessories,60,Colorado,M,Turquoise,Summer,3.7,No,Next Day Air,No,No,28,Cash,Monthly
2477,2478,25,Gen Z,Male,Gloves,Accessories,40,California,L,Turquoise,Spring,3.8,No,2-Day Shipping,No,No,29,PayPal,Weekly
2478,2479,18,Gen Z,Male,Socks,Clothing,93,Vermont,S,Maroon,Winter,4.8,No,2-Day Shipping,No,No,9,Bank Transfer,Every 3 Months
2479,2480,37,Millenials,Male,Dress,Clothing,98,Kansas,S,Olive,Fall,4.2,No,Standard,No,No,26,Credit Card,Every 3 Months
2480,2481,61,Baby Boomer,Male,Socks,Clothing,91,Ohio,XL,Maroon,Summer,2.9,No,Next Day Air,No,No,7,Credit Card,Fortnightly
2481,2482,41,Millenials,Male,Belt,Accessories,92,New Jersey,XL,Cyan,Fall,2.9,No,Free Shipping,No,No,35,Debit Card,Weekly
2482,2483,69,Baby Boomer,Male,Handbag,Accessories,87,Arizona,S,Peach,Winter,4.8,No,Next Day Air,No,No,46,Credit Card,Every 3 Months
2483,2484,32,Millenials,Male,Skirt,Clothing,96,Arizona,S,Teal,Fall,2.9,No,Standard,No,No,8,Debit Card,Monthly
2484,2485,60,Baby Boomer,Male,Hoodie,Clothing,97,New Hampshire,M,Green,Summer,4.8,No,2-Day Shipping,No,No,50,Cash,Every 3 Months
2485,2486,43,Gen X,Male,Blouse,Clothing,55,Louisiana,M,Beige,Spring,4.6,No,2-Day Shipping,No,No,37,Bank Transfer,Annually
2486,2487,61,Baby Boomer,Male,Jeans,Clothing,58,Texas,L,Magenta,Spring,4.4,No,Store Pickup,No,No,6,Credit Card,Fortnightly
2487,2488,57,Gen X,Male,Boots,Footwear,21,Montana,L,Violet,Spring,3.0,No,Next Day Air,No,No,16,PayPal,Bi-Weekly
2488,2489,56,Gen X,Male,Handbag,Accessories,82,New Hampshire,XL,Charcoal,Summer,4.4,No,Express,No,No,30,PayPal,Monthly
2489,2490,66,Baby Boomer,Male,Coat,Outerwear,34,South Dakota,M,Green,Winter,3.9,No,Express,No,No,50,Venmo,Quarterly
2490,2491,52,Gen X,Male,Blouse,Clothing,78,Montana,M,Gray,Spring,4.0,No,Free Shipping,No,No,5,Cash,Every 3 Months
2491,2492,63,Baby Boomer,Male,Handbag,Accessories,47,North Carolina,M,Magenta,Spring,2.5,No,Express,No,No,15,Bank Transfer,Monthly
2492,2493,50,Gen X,Male,Sunglasses,Accessories,96,South Dakota,S,Silver,Summer,4.1,No,Next Day Air,No,No,34,Bank Transfer,Bi-Weekly
2493,2494,21,Gen Z,Male,Socks,Clothing,23,Maine,S,Beige,Fall,4.8,No,2-Day Shipping,No,No,6,Venmo,Every 3 Months
2494,2495,42,Millenials,Male,Shoes,Footwear,27,Oklahoma,S,Peach,Winter,2.6,No,Store Pickup,No,No,26,Debit Card,Annually
2495,2496,40,Millenials,Male,Backpack,Accessories,37,Nebraska,XL,Orange,Spring,3.1,No,Free Shipping,No,No,34,Credit Card,Every 3 Months
2496,2497,67,Baby Boomer,Male,Scarf,Accessories,79,Illinois,S,Yellow,Summer,3.2,No,Store Pickup,No,No,37,Credit Card,Weekly
2497,2498,35,Millenials,Male,Backpack,Accessories,40,Colorado,M,Violet,Summer,4.2,No,Standard,No,No,28,Bank Transfer,Annually
2498,2499,18,Gen Z,Male,Coat,Outerwear,39,Massachusetts,S,Green,Fall,2.6,No,Next Day Air,No,No,38,Cash,Fortnightly
2499,2500,52,Gen X,Male,Hoodie,Clothing,73,Louisiana,L,Pink,Summer,3.1,No,Next Day Air,No,No,2,Cash,Quarterly
2500,2501,59,Gen X,Male,Gloves,Accessories,84,Massachusetts,M,Violet,Fall,2.9,No,Store Pickup,No,No,32,Cash,Bi-Weekly
2501,2502,49,Gen X,Male,Shorts,Clothing,94,West Virginia,M,Violet,Fall,4.6,No,Free Shipping,No,No,30,Venmo,Bi-Weekly
2502,2503,46,Gen X,Male,Skirt,Clothing,47,Idaho,L,Pink,Spring,4.1,No,Standard,No,No,17,PayPal,Every 3 Months
2503,2504,69,Baby Boomer,Male,Boots,Footwear,77,Ohio,M,Violet,Summer,2.5,No,Store Pickup,No,No,5,Debit Card,Bi-Weekly
2504,2505,56,Gen X,Male,Shorts,Clothing,94,Rhode Island,M,Turquoise,Winter,4.0,No,Store Pickup,No,No,31,Cash,Bi-Weekly
2505,2506,27,Millenials,Male,Handbag,Accessories,75,Illinois,M,Cyan,Summer,3.5,No,Express,No,No,43,PayPal,Quarterly
2506,2507,57,Gen X,Male,Dress,Clothing,82,New York,XL,Orange,Spring,4.4,No,Free Shipping,No,No,19,Venmo,Annually
2507,2508,58,Gen X,Male,Shoes,Footwear,36,Louisiana,M,Cyan,Fall,2.9,No,Store Pickup,No,No,32,Credit Card,Every 3 Months
2508,2509,23,Gen Z,Male,Sneakers,Footwear,90,California,XL,Indigo,Spring,3.1,No,2-Day Shipping,No,No,5,Debit Card,Bi-Weekly
2509,2510,19,Gen Z,Male,Socks,Clothing,48,Washington,M,Black,Spring,4.4,No,Free Shipping,No,No,9,Bank Transfer,Quarterly
2510,2511,40,Millenials,Male,Jacket,Outerwear,42,South Dakota,L,Purple,Winter,4.4,No,Standard,No,No,48,Credit Card,Weekly
2511,2512,54,Gen X,Male,Backpack,Accessories,33,Idaho,M,Cyan,Summer,2.7,No,Store Pickup,No,No,1,PayPal,Quarterly
2512,2513,50,Gen X,Male,Socks,Clothing,63,North Dakota,M,Green,Summer,4.9,No,Free Shipping,No,No,20,Credit Card,Monthly
2513,2514,69,Baby Boomer,Male,Handbag,Accessories,53,Washington,L,Teal,Winter,3.5,No,2-Day Shipping,No,No,42,Cash,Annually
2514,2515,42,Millenials,Male,Hat,Accessories,37,Alaska,L,Teal,Spring,4.8,No,Free Shipping,No,No,45,PayPal,Bi-Weekly
2515,2516,37,Millenials,Male,Blouse,Clothing,92,Kansas,M,Magenta,Summer,4.2,No,2-Day Shipping,No,No,41,Cash,Monthly
2516,2517,46,Gen X,Male,Shorts,Clothing,73,Utah,XL,Brown,Spring,4.6,No,Standard,No,No,36,Debit Card,Quarterly
2517,2518,64,Baby Boomer,Male,Shirt,Clothing,38,Wyoming,L,Orange,Spring,2.9,No,Standard,No,No,10,Venmo,Annually
2518,2519,20,Gen Z,Male,Boots,Footwear,51,Maine,XL,Blue,Fall,4.0,No,Store Pickup,No,No,31,Venmo,Annually
2519,2520,40,Millenials,Male,Jacket,Outerwear,90,Michigan,L,Magenta,Spring,4.9,No,Standard,No,No,21,Credit Card,Quarterly
2520,2521,64,Baby Boomer,Male,Jacket,Outerwear,56,Illinois,L,Magenta,Summer,3.1,No,Next Day Air,No,No,16,Cash,Every 3 Months
2521,2522,29,Millenials,Male,Handbag,Accessories,33,Minnesota,M,Magenta,Fall,4.4,No,Standard,No,No,18,PayPal,Every 3 Months
2522,2523,20,Gen Z,Male,Belt,Accessories,53,Massachusetts,S,Olive,Winter,2.5,No,2-Day Shipping,No,No,20,Debit Card,Weekly
2523,2524,43,Gen X,Male,Handbag,Accessories,24,New Jersey,S,Cyan,Spring,3.4,No,Express,No,No,21,Bank Transfer,Annually
2524,2525,60,Baby Boomer,Male,Coat,Outerwear,59,Kansas,M,Purple,Spring,3.7,No,Express,No,No,23,Credit Card,Quarterly
2525,2526,39,Millenials,Male,Sweater,Clothing,72,Kentucky,M,Purple,Winter,4.2,No,Standard,No,No,20,PayPal,Weekly
2526,2527,47,Gen X,Male,Shorts,Clothing,28,Rhode Island,S,Peach,Spring,3.4,No,Express,No,No,30,PayPal,Bi-Weekly
2527,2528,19,Gen Z,Male,Pants,Clothing,36,Illinois,M,Gold,Fall,3.6,No,Express,No,No,33,Bank Transfer,Every 3 Months
2528,2529,52,Gen X,Male,Jewelry,Accessories,47,Alabama,S,Peach,Fall,4.7,No,2-Day Shipping,No,No,31,Debit Card,Monthly
2529,2530,34,Millenials,Male,Gloves,Accessories,62,Tennessee,M,Magenta,Spring,4.7,No,Next Day Air,No,No,48,Bank Transfer,Monthly
2530,2531,25,Gen Z,Male,Skirt,Clothing,98,Massachusetts,S,Cyan,Spring,3.6,No,Free Shipping,No,No,28,Debit Card,Weekly
2531,2532,43,Gen X,Male,Sandals,Footwear,28,Texas,M,Violet,Summer,4.6,No,Free Shipping,No,No,7,Cash,Every 3 Months
2532,2533,55,Gen X,Male,Socks,Clothing,86,Nebraska,S,Charcoal,Summer,2.6,No,Next Day Air,No,No,4,Debit Card,Weekly
2533,2534,66,Baby Boomer,Male,Jewelry,Accessories,46,Pennsylvania,S,Blue,Summer,3.1,No,Standard,No,No,49,Cash,Bi-Weekly
2534,2535,41,Millenials,Male,Sunglasses,Accessories,42,Virginia,XL,Red,Fall,3.2,No,Free Shipping,No,No,22,Cash,Weekly
2535,2536,47,Gen X,Male,Coat,Outerwear,80,Vermont,S,Purple,Winter,3.9,No,Express,No,No,39,Bank Transfer,Fortnightly
2536,2537,51,Gen X,Male,Belt,Accessories,39,Oklahoma,L,Gray,Spring,4.9,No,Express,No,No,45,PayPal,Every 3 Months
2537,2538,44,Gen X,Male,Coat,Outerwear,49,Maine,M,Purple,Summer,4.1,No,2-Day Shipping,No,No,30,PayPal,Fortnightly
2538,2539,18,Gen Z,Male,Scarf,Accessories,32,New Jersey,M,Silver,Summer,4.2,No,Next Day Air,No,No,33,Credit Card,Bi-Weekly
2539,2540,33,Millenials,Male,Sandals,Footwear,73,Massachusetts,M,Purple,Fall,4.1,No,Next Day Air,No,No,24,Cash,Bi-Weekly
2540,2541,24,Gen Z,Male,Belt,Accessories,42,New Jersey,M,Charcoal,Summer,3.9,No,Free Shipping,No,No,11,Debit Card,Quarterly
2541,2542,33,Millenials,Male,Scarf,Accessories,58,Washington,M,Silver,Spring,2.7,No,Next Day Air,No,No,13,Venmo,Every 3 Months
2542,2543,61,Baby Boomer,Male,Jewelry,Accessories,22,Arkansas,M,White,Winter,3.7,No,Express,No,No,27,PayPal,Annually
2543,2544,27,Millenials,Male,Scarf,Accessories,56,West Virginia,L,Peach,Spring,2.7,No,Next Day Air,No,No,30,PayPal,Bi-Weekly
2544,2545,46,Gen X,Male,Pants,Clothing,70,Delaware,M,Red,Spring,2.5,No,Next Day Air,No,No,39,Venmo,Quarterly
2545,2546,38,Millenials,Male,Shoes,Footwear,50,Texas,L,Olive,Spring,3.9,No,Free Shipping,No,No,10,Debit Card,Annually
2546,2547,63,Baby Boomer,Male,Boots,Footwear,21,Texas,L,Gray,Summer,3.0,No,Express,No,No,4,Credit Card,Quarterly
2547,2548,47,Gen X,Male,Jacket,Outerwear,97,Mississippi,M,Beige,Summer,3.2,No,2-Day Shipping,No,No,16,Cash,Weekly
2548,2549,42,Millenials,Male,Backpack,Accessories,63,Texas,L,Pink,Winter,3.8,No,Standard,No,No,34,Credit Card,Monthly
2549,2550,41,Millenials,Male,Jacket,Outerwear,60,Virginia,M,Red,Fall,2.7,No,Standard,No,No,11,Debit Card,Every 3 Months
2550,2551,53,Gen X,Male,Boots,Footwear,52,New Hampshire,XL,Peach,Fall,3.0,No,Store Pickup,No,No,30,Debit Card,Fortnightly
2551,2552,29,Millenials,Male,Shoes,Footwear,32,Minnesota,M,Maroon,Winter,4.1,No,Next Day Air,No,No,40,Debit Card,Annually
2552,2553,61,Baby Boomer,Male,Belt,Accessories,48,Maryland,XL,Purple,Spring,3.2,No,2-Day Shipping,No,No,13,Credit Card,Annually
2553,2554,69,Baby Boomer,Male,Jewelry,Accessories,25,Vermont,M,Maroon,Summer,4.5,No,Store Pickup,No,No,28,Venmo,Every 3 Months
2554,2555,51,Gen X,Male,Jewelry,Accessories,68,Kansas,M,Gray,Summer,4.3,No,Store Pickup,No,No,49,Debit Card,Bi-Weekly
2555,2556,24,Gen Z,Male,Pants,Clothing,74,Idaho,M,Gray,Fall,3.5,No,Standard,No,No,23,Credit Card,Weekly
2556,2557,24,Gen Z,Male,T-shirt,Clothing,88,Montana,XL,Magenta,Fall,3.1,No,Standard,No,No,4,Bank Transfer,Quarterly
2557,2558,70,Baby Boomer,Male,Shorts,Clothing,23,Oklahoma,L,Cyan,Spring,3.9,No,Standard,No,No,17,PayPal,Fortnightly
2558,2559,49,Gen X,Male,Hoodie,Clothing,32,California,M,Silver,Fall,2.7,No,Express,No,No,24,PayPal,Fortnightly
2559,2560,48,Gen X,Male,Belt,Accessories,71,Mississippi,S,Green,Winter,4.0,No,Free Shipping,No,No,21,Debit Card,Every 3 Months
2560,2561,58,Gen X,Male,Boots,Footwear,62,California,M,Violet,Spring,2.7,No,Next Day Air,No,No,17,Debit Card,Bi-Weekly
2561,2562,32,Millenials,Male,Hoodie,Clothing,20,New York,L,Magenta,Spring,2.7,No,Free Shipping,No,No,22,Debit Card,Quarterly
2562,2563,57,Gen X,Male,Shorts,Clothing,62,Arizona,XL,Yellow,Spring,4.7,No,Standard,No,No,27,Cash,Fortnightly
2563,2564,69,Baby Boomer,Male,Backpack,Accessories,81,Massachusetts,XL,Gray,Winter,4.5,No,Standard,No,No,1,Venmo,Every 3 Months
2564,2565,42,Millenials,Male,Scarf,Accessories,90,Kentucky,L,Indigo,Winter,3.0,No,2-Day Shipping,No,No,27,Bank Transfer,Weekly
2565,2566,30,Millenials,Male,Socks,Clothing,43,Vermont,S,Indigo,Fall,3.6,No,Store Pickup,No,No,8,Venmo,Quarterly
2566,2567,35,Millenials,Male,Handbag,Accessories,38,Missouri,S,Yellow,Fall,3.3,No,Standard,No,No,43,PayPal,Quarterly
2567,2568,19,Gen Z,Male,Sunglasses,Accessories,25,Michigan,XL,Gold,Spring,4.3,No,Store Pickup,No,No,24,Cash,Fortnightly
2568,2569,52,Gen X,Male,T-shirt,Clothing,98,Texas,XL,Green,Winter,4.3,No,Express,No,No,29,PayPal,Fortnightly
2569,2570,42,Millenials,Male,Dress,Clothing,75,New York,M,Charcoal,Spring,4.8,No,Free Shipping,No,No,10,Bank Transfer,Bi-Weekly
2570,2571,36,Millenials,Male,Sneakers,Footwear,27,New Mexico,XL,Olive,Spring,4.0,No,Store Pickup,No,No,12,PayPal,Fortnightly
2571,2572,45,Gen X,Male,Sunglasses,Accessories,27,Mississippi,L,Black,Winter,3.5,No,Standard,No,No,48,Cash,Fortnightly
2572,2573,54,Gen X,Male,Blouse,Clothing,42,Washington,M,Silver,Fall,3.9,No,Next Day Air,No,No,40,Bank Transfer,Quarterly
2573,2574,54,Gen X,Male,T-shirt,Clothing,90,New Mexico,M,Red,Summer,4.4,No,Store Pickup,No,No,1,Bank Transfer,Annually
2574,2575,27,Millenials,Male,Hat,Accessories,63,Florida,M,Brown,Summer,4.6,No,2-Day Shipping,No,No,26,Credit Card,Fortnightly
2575,2576,53,Gen X,Male,Shorts,Clothing,96,Minnesota,M,Silver,Fall,4.0,No,Express,No,No,9,PayPal,Annually
2576,2577,20,Gen Z,Male,Hoodie,Clothing,40,New Hampshire,M,Silver,Winter,4.2,No,Free Shipping,No,No,19,Debit Card,Quarterly
2577,2578,52,Gen X,Male,Socks,Clothing,39,Minnesota,L,Black,Fall,4.5,No,Next Day Air,No,No,37,Bank Transfer,Monthly
2578,2579,54,Gen X,Male,Sunglasses,Accessories,48,Vermont,M,Purple,Fall,3.9,No,Free Shipping,No,No,3,Cash,Quarterly
2579,2580,65,Baby Boomer,Male,Blouse,Clothing,20,Minnesota,M,Purple,Summer,3.7,No,Express,No,No,40,Venmo,Weekly
2580,2581,43,Gen X,Male,Jeans,Clothing,29,Massachusetts,S,Turquoise,Summer,3.6,No,Store Pickup,No,No,13,Bank Transfer,Quarterly
2581,2582,57,Gen X,Male,Dress,Clothing,81,Wyoming,M,Gold,Winter,4.7,No,Express,No,No,48,Credit Card,Monthly
2582,2583,19,Gen Z,Male,Dress,Clothing,98,South Dakota,S,Indigo,Fall,3.6,No,2-Day Shipping,No,No,4,Venmo,Every 3 Months
2583,2584,69,Baby Boomer,Male,Jeans,Clothing,93,Oklahoma,M,Lavender,Fall,2.5,No,Next Day Air,No,No,9,Cash,Weekly
2584,2585,26,Gen Z,Male,Socks,Clothing,30,Florida,L,Blue,Summer,2.9,No,Store Pickup,No,No,26,Bank Transfer,Bi-Weekly
2585,2586,57,Gen X,Male,Sunglasses,Accessories,37,Wisconsin,L,Maroon,Fall,4.4,No,Free Shipping,No,No,19,Debit Card,Weekly
2586,2587,20,Gen Z,Male,Coat,Outerwear,28,Maine,L,Yellow,Winter,4.6,No,Express,No,No,1,Credit Card,Every 3 Months
2587,2588,55,Gen X,Male,Scarf,Accessories,29,Connecticut,M,Purple,Winter,3.7,No,Express,No,No,29,PayPal,Every 3 Months
2588,2589,44,Gen X,Male,Backpack,Accessories,49,Delaware,M,Peach,Summer,3.2,No,Free Shipping,No,No,38,Venmo,Bi-Weekly
2589,2590,52,Gen X,Male,Pants,Clothing,53,North Dakota,M,Silver,Winter,4.9,No,2-Day Shipping,No,No,31,PayPal,Annually
2590,2591,57,Gen X,Male,Gloves,Accessories,66,California,M,Turquoise,Summer,5.0,No,Free Shipping,No,No,35,Venmo,Annually
2591,2592,40,Millenials,Male,Jacket,Outerwear,61,New Mexico,S,Olive,Spring,3.3,No,Express,No,No,40,Cash,Quarterly
2592,2593,23,Gen Z,Male,Shorts,Clothing,23,Iowa,XL,Peach,Summer,4.4,No,Store Pickup,No,No,13,Venmo,Quarterly
2593,2594,36,Millenials,Male,Pants,Clothing,36,Colorado,S,Indigo,Fall,4.7,No,Store Pickup,No,No,9,Bank Transfer,Every 3 Months
2594,2595,59,Gen X,Male,Skirt,Clothing,81,Montana,L,Indigo,Fall,3.6,No,Free Shipping,No,No,25,Cash,Every 3 Months
2595,2596,29,Millenials,Male,Blouse,Clothing,56,Iowa,XL,Maroon,Summer,3.2,No,Free Shipping,No,No,3,Bank Transfer,Bi-Weekly
2596,2597,63,Baby Boomer,Male,Shirt,Clothing,78,Louisiana,L,Black,Spring,3.0,No,Next Day Air,No,No,35,Credit Card,Monthly
2597,2598,60,Baby Boomer,Male,Jewelry,Accessories,25,Alabama,XL,Teal,Summer,4.4,No,Store Pickup,No,No,13,Venmo,Bi-Weekly
2598,2599,64,Baby Boomer,Male,Backpack,Accessories,86,Nevada,XL,Olive,Fall,3.3,No,Express,No,No,31,Debit Card,Annually
2599,2600,63,Baby Boomer,Male,Jewelry,Accessories,99,Vermont,M,Gold,Winter,3.4,No,Express,No,No,48,Credit Card,Monthly
2600,2601,21,Gen Z,Male,Belt,Accessories,83,New York,M,Gray,Fall,3.9,No,Express,No,No,6,Bank Transfer,Bi-Weekly
2601,2602,61,Baby Boomer,Male,Dress,Clothing,33,Mississippi,L,Orange,Winter,2.9,No,Store Pickup,No,No,43,Cash,Monthly
2602,2603,65,Baby Boomer,Male,Coat,Outerwear,44,South Carolina,M,Black,Fall,2.9,No,Free Shipping,No,No,1,Venmo,Quarterly
2603,2604,69,Baby Boomer,Male,Dress,Clothing,58,Washington,M,Teal,Spring,2.7,No,2-Day Shipping,No,No,8,Cash,Annually
2604,2605,47,Gen X,Male,Sweater,Clothing,54,Colorado,M,Beige,Spring,3.4,No,Store Pickup,No,No,6,Debit Card,Weekly
2605,2606,41,Millenials,Male,Hoodie,Clothing,93,Nevada,M,White,Spring,3.7,No,2-Day Shipping,No,No,32,Venmo,Fortnightly
2606,2607,68,Baby Boomer,Male,Shoes,Footwear,98,Nevada,L,Turquoise,Spring,4.7,No,Standard,No,No,46,Bank Transfer,Bi-Weekly
2607,2608,41,Millenials,Male,Shoes,Footwear,36,Oklahoma,XL,Teal,Spring,3.1,No,Express,No,No,38,PayPal,Every 3 Months
2608,2609,42,Millenials,Male,Jacket,Outerwear,68,Mississippi,L,Orange,Fall,4.2,No,2-Day Shipping,No,No,48,Credit Card,Fortnightly
2609,2610,66,Baby Boomer,Male,Backpack,Accessories,95,Arkansas,M,Black,Summer,3.0,No,Store Pickup,No,No,18,Debit Card,Bi-Weekly
2610,2611,66,Baby Boomer,Male,Jeans,Clothing,93,West Virginia,M,Violet,Spring,3.1,No,Express,No,No,25,Cash,Quarterly
2611,2612,33,Millenials,Male,Jacket,Outerwear,99,Michigan,L,Maroon,Fall,4.2,No,2-Day Shipping,No,No,4,Cash,Fortnightly
